invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
06-02-2023,I116181,C224076,Female,41,Metrocity,Food & Beverage,5,26.15,Cash,130.75
10-02-2022,I116187,C309183,Female,59,Cevahir AVM,Cosmetics,2,81.32,Cash,162.64
24-08-2021,I116188,C278842,Female,44,Metrocity,Clothing,5,1500.4,Cash,7502.0
21-02-2021,I116190,C157201,Female,65,Kanyon,Clothing,1,300.08,Credit Card,300.08
06-12-2021,I116193,C307557,Male,47,Viaport Outlet,Food & Beverage,2,10.46,Credit Card,20.92
09-03-2022,I116197,C120376,Female,65,Metrocity,Clothing,4,1200.32,Cash,4801.28
15-07-2021,I116204,C244579,Female,33,Forum Istanbul,Clothing,4,1200.32,Cash,4801.28
13-09-2022,I116206,C180132,Male,26,Kanyon,Clothing,2,600.16,Cash,1200.32
12-12-2021,I116211,C272883,Female,54,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
22-02-2021,I116216,C112195,Male,23,Viaport Outlet,Souvenir,4,46.92,Cash,187.68
30-01-2022,I116217,C333436,Female,26,Metrocity,Books,4,60.6,Cash,242.4
06-03-2021,I116220,C186577,Male,31,Cevahir AVM,Clothing,2,600.16,Cash,1200.32
09-02-2023,I116221,C902488,Female,32,Kanyon,Books,2,30.3,Cash,60.6
04-06-2021,I116223,C188577,Male,66,Kanyon,Toys,2,71.68,Credit Card,143.36
22-04-2022,I116224,C197780,Female,34,Metrocity,Clothing,4,1200.32,Cash,4801.28
11-09-2022,I116225,C107268,Female,23,Mall of Istanbul,Toys,3,107.52,Cash,322.56
12-11-2022,I116227,C208031,Female,29,Metrocity,Cosmetics,1,40.66,Cash,40.66
02-06-2022,I116229,C120842,Female,56,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
24-12-2021,I116237,C261066,Female,66,Kanyon,Souvenir,2,23.46,Credit Card,46.92
18-06-2021,I116248,C189578,Male,23,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
19-09-2021,I116252,C899855,Female,21,Kanyon,Cosmetics,5,203.3,Cash,1016.5
10-02-2023,I116254,C187135,Male,19,Mall of Istanbul,Cosmetics,1,40.66,Debit Card,40.66
12-08-2021,I116256,C334664,Female,69,Metrocity,Toys,4,143.36,Cash,573.44
03-12-2022,I116258,C989253,Female,44,Emaar Square Mall,Toys,4,143.36,Credit Card,573.44
01-01-2023,I116259,C494112,Female,34,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
05-02-2022,I116261,C304724,Male,38,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
27-11-2022,I116263,C233384,Male,43,Kanyon,Books,1,15.15,Credit Card,15.15
01-03-2023,I116269,C199411,Female,39,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
04-01-2021,I116276,C815123,Female,23,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
25-09-2022,I116279,C136407,Female,64,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
05-08-2022,I116282,C196591,Female,59,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
12-08-2021,I116283,C139223,Female,64,Cevahir AVM,Clothing,5,1500.4,Credit Card,7502.0
20-08-2021,I116285,C219550,Female,37,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
05-05-2022,I116287,C557725,Male,69,Mall of Istanbul,Books,4,60.6,Debit Card,242.4
23-03-2021,I116288,C249170,Female,52,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
11-12-2022,I116290,C264972,Male,29,Metropol AVM,Shoes,5,3000.85,Debit Card,15004.25
23-09-2022,I116293,C158499,Female,42,Forum Istanbul,Cosmetics,1,40.66,Cash,40.66
16-10-2021,I116296,C155011,Female,37,Metropol AVM,Toys,5,179.2,Credit Card,896.0
29-10-2021,I116299,C179173,Female,56,Viaport Outlet,Clothing,1,300.08,Cash,300.08
03-04-2022,I116302,C220603,Female,68,Metropol AVM,Books,5,75.75,Cash,378.75
04-07-2022,I116307,C107031,Female,69,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
09-05-2022,I116313,C205691,Male,42,Metrocity,Clothing,2,600.16,Debit Card,1200.32
26-03-2021,I116315,C280916,Female,44,Mall of Istanbul,Clothing,4,1200.32,Debit Card,4801.28
16-07-2022,I116318,C797614,Male,59,Cevahir AVM,Souvenir,5,58.65,Debit Card,293.25
29-07-2021,I116320,C162366,Male,49,Mall of Istanbul,Toys,4,143.36,Cash,573.44
03-10-2022,I116321,C173571,Male,62,Emaar Square Mall,Food & Beverage,1,5.23,Credit Card,5.23
19-03-2021,I116329,C322557,Female,43,Metrocity,Food & Beverage,1,5.23,Debit Card,5.23
16-07-2021,I116330,C252729,Female,30,Kanyon,Clothing,5,1500.4,Cash,7502.0
19-07-2021,I116331,C577321,Female,64,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
27-10-2021,I116334,C328920,Male,42,Metrocity,Food & Beverage,4,20.92,Cash,83.68
30-08-2022,I116336,C303065,Male,35,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
20-06-2022,I116339,C126092,Female,55,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
27-03-2021,I116341,C324328,Male,51,Metrocity,Food & Beverage,2,10.46,Cash,20.92
15-10-2022,I116350,C291322,Female,37,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
16-08-2022,I116355,C111882,Female,62,Kanyon,Food & Beverage,1,5.23,Cash,5.23
27-02-2022,I116359,C252203,Male,57,Emaar Square Mall,Toys,3,107.52,Credit Card,322.56
22-11-2021,I116360,C598959,Female,21,Cevahir AVM,Books,2,30.3,Credit Card,60.6
08-07-2021,I116367,C143759,Male,40,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
30-12-2022,I116368,C430223,Female,22,Mall of Istanbul,Toys,1,35.84,Cash,35.84
17-03-2022,I116378,C104241,Male,50,Metropol AVM,Cosmetics,5,203.3,Credit Card,1016.5
02-03-2021,I116379,C955508,Male,51,Istinye Park,Cosmetics,1,40.66,Cash,40.66
15-06-2022,I116380,C279664,Female,34,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
05-02-2022,I116381,C310197,Female,55,Metropol AVM,Souvenir,2,23.46,Debit Card,46.92
24-08-2022,I116383,C320508,Male,55,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
30-11-2021,I116384,C844842,Female,43,Metrocity,Cosmetics,4,162.64,Debit Card,650.56
16-04-2022,I116385,C203823,Male,33,Viaport Outlet,Souvenir,5,58.65,Cash,293.25
29-05-2022,I116386,C295871,Female,35,Emaar Square Mall,Shoes,1,600.17,Credit Card,600.17
05-01-2023,I116387,C942484,Male,31,Mall of Istanbul,Souvenir,5,58.65,Debit Card,293.25
26-01-2022,I116392,C669675,Male,32,Metrocity,Shoes,1,600.17,Debit Card,600.17
12-07-2021,I116395,C131906,Female,59,Zorlu Center,Clothing,5,1500.4,Credit Card,7502.0
02-11-2022,I116398,C201032,Male,58,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
19-08-2021,I116399,C916198,Male,60,Emaar Square Mall,Toys,1,35.84,Cash,35.84
04-04-2022,I116400,C173408,Male,43,Istinye Park,Clothing,4,1200.32,Cash,4801.28
24-10-2022,I116403,C166805,Female,27,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
16-04-2021,I116406,C850580,Female,43,Emaar Square Mall,Books,4,60.6,Cash,242.4
26-05-2021,I116408,C547606,Female,49,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
12-12-2021,I116409,C212984,Female,21,Metrocity,Cosmetics,2,81.32,Cash,162.64
03-05-2022,I116414,C235474,Female,39,Viaport Outlet,Clothing,2,600.16,Debit Card,1200.32
09-07-2022,I116416,C696766,Female,67,Forum Istanbul,Food & Beverage,5,26.15,Cash,130.75
07-01-2022,I116417,C149158,Female,28,Mall of Istanbul,Cosmetics,1,40.66,Cash,40.66
14-09-2022,I116423,C282814,Female,57,Cevahir AVM,Clothing,5,1500.4,Credit Card,7502.0
26-12-2022,I116434,C291152,Female,50,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
25-06-2021,I116438,C248783,Male,56,Metropol AVM,Souvenir,5,58.65,Cash,293.25
08-04-2021,I116444,C510986,Male,61,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
20-11-2021,I116445,C121607,Male,45,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
12-04-2021,I116447,C270428,Male,60,Emaar Square Mall,Toys,5,179.2,Debit Card,896.0
11-09-2022,I116449,C337174,Male,64,Zorlu Center,Clothing,2,600.16,Cash,1200.32
09-10-2022,I116451,C220631,Female,41,Kanyon,Clothing,1,300.08,Credit Card,300.08
02-02-2021,I116463,C204295,Male,25,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
03-03-2022,I116465,C125891,Male,21,Kanyon,Clothing,2,600.16,Cash,1200.32
21-10-2022,I116467,C154544,Male,28,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
27-01-2021,I116469,C240189,Female,22,Istinye Park,Cosmetics,4,162.64,Cash,650.56
18-07-2021,I116472,C957283,Female,40,Viaport Outlet,Clothing,1,300.08,Cash,300.08
12-06-2022,I116473,C237447,Female,60,Kanyon,Clothing,4,1200.32,Cash,4801.28
16-05-2022,I116477,C157512,Male,61,Metrocity,Clothing,2,600.16,Credit Card,1200.32
03-02-2021,I116478,C664519,Male,41,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
21-02-2022,I116479,C338698,Female,31,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
13-06-2021,I116485,C367076,Female,26,Kanyon,Cosmetics,4,162.64,Debit Card,650.56
13-04-2022,I116488,C123903,Female,34,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
08-08-2021,I116491,C244882,Female,25,Kanyon,Clothing,2,600.16,Credit Card,1200.32
25-03-2021,I116505,C234574,Male,24,Istinye Park,Shoes,4,2400.68,Cash,9602.72
31-07-2022,I116507,C168483,Male,22,Forum Istanbul,Cosmetics,3,121.98,Debit Card,365.94
03-03-2023,I116511,C156519,Male,21,Cevahir AVM,Clothing,4,1200.32,Debit Card,4801.28
06-03-2022,I116515,C234875,Female,24,Istinye Park,Clothing,1,300.08,Cash,300.08
18-10-2022,I116516,C259516,Male,60,Metropol AVM,Food & Beverage,5,26.15,Debit Card,130.75
18-08-2022,I116517,C277556,Female,29,Metrocity,Food & Beverage,1,5.23,Cash,5.23
27-05-2022,I116519,C821228,Female,28,Zorlu Center,Books,1,15.15,Debit Card,15.15
08-12-2022,I116523,C229770,Female,23,Kanyon,Food & Beverage,5,26.15,Cash,130.75
06-06-2022,I116528,C778141,Male,68,Metropol AVM,Shoes,1,600.17,Cash,600.17
20-03-2022,I116529,C758852,Female,32,Zorlu Center,Toys,5,179.2,Credit Card,896.0
17-02-2021,I116534,C689410,Male,56,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
21-06-2022,I116535,C902517,Male,57,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
01-12-2021,I116538,C298885,Female,53,Emaar Square Mall,Clothing,5,1500.4,Debit Card,7502.0
31-05-2021,I116540,C231004,Female,34,Forum Istanbul,Shoes,1,600.17,Credit Card,600.17
09-07-2021,I116541,C293936,Female,25,Viaport Outlet,Toys,2,71.68,Cash,143.36
07-03-2022,I116542,C123966,Male,59,Metrocity,Toys,1,35.84,Cash,35.84
24-06-2021,I116545,C191050,Female,65,Metrocity,Food & Beverage,1,5.23,Cash,5.23
23-05-2022,I116547,C103897,Male,63,Metrocity,Cosmetics,4,162.64,Debit Card,650.56
19-03-2022,I116549,C742431,Female,58,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
26-04-2022,I116561,C244344,Female,41,Kanyon,Shoes,3,1800.51,Debit Card,5401.53
06-03-2022,I116562,C250763,Female,62,Mall of Istanbul,Clothing,4,1200.32,Debit Card,4801.28
05-03-2021,I116564,C139119,Male,33,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
16-03-2022,I116566,C192757,Male,67,Mall of Istanbul,Technology,2,2100.0,Cash,4200.0
14-02-2022,I116570,C275852,Female,41,Metrocity,Clothing,1,300.08,Cash,300.08
08-09-2021,I116578,C201292,Female,26,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
17-03-2021,I116579,C309135,Female,42,Kanyon,Clothing,1,300.08,Cash,300.08
27-10-2021,I116582,C196956,Female,30,Viaport Outlet,Technology,4,4200.0,Cash,16800.0
19-03-2022,I116583,C291000,Male,29,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
02-11-2022,I116584,C114355,Female,26,Istinye Park,Clothing,4,1200.32,Credit Card,4801.28
08-10-2022,I116585,C269851,Female,64,Metropol AVM,Cosmetics,1,40.66,Cash,40.66
17-10-2022,I116587,C244029,Female,48,Kanyon,Technology,3,3150.0,Cash,9450.0
03-08-2021,I116588,C124490,Male,39,Kanyon,Toys,4,143.36,Cash,573.44
18-01-2023,I116589,C293304,Female,63,Forum Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
12-02-2023,I116593,C207927,Female,27,Mall of Istanbul,Souvenir,3,35.19,Debit Card,105.57
30-01-2022,I116599,C227472,Female,45,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
01-10-2022,I116601,C793556,Male,31,Kanyon,Clothing,1,300.08,Credit Card,300.08
27-12-2021,I116603,C197390,Female,38,Kanyon,Souvenir,5,58.65,Credit Card,293.25
18-08-2022,I116606,C450793,Female,40,Mall of Istanbul,Souvenir,4,46.92,Credit Card,187.68
26-09-2021,I116608,C271049,Male,28,Kanyon,Books,4,60.6,Credit Card,242.4
03-11-2021,I116611,C183618,Female,58,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
10-03-2021,I116614,C188084,Male,55,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
04-10-2022,I116617,C227865,Female,68,Kanyon,Shoes,3,1800.51,Cash,5401.53
05-07-2022,I116622,C257315,Male,37,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
19-07-2022,I116624,C145405,Male,24,Metrocity,Food & Beverage,5,26.15,Credit Card,130.75
09-01-2021,I116626,C255082,Female,30,Cevahir AVM,Cosmetics,3,121.98,Cash,365.94
09-01-2023,I116630,C217575,Female,39,Emaar Square Mall,Clothing,3,900.24,Cash,2700.7200000000003
20-05-2022,I116633,C248681,Female,60,Istinye Park,Cosmetics,3,121.98,Debit Card,365.94
30-05-2022,I116635,C309057,Female,57,Kanyon,Food & Beverage,1,5.23,Debit Card,5.23
09-04-2021,I116641,C313696,Female,53,Kanyon,Food & Beverage,3,15.69,Cash,47.07
25-06-2022,I116645,C179496,Male,37,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
09-11-2022,I116651,C332375,Male,34,Kanyon,Toys,4,143.36,Credit Card,573.44
08-05-2022,I116652,C360274,Male,48,Metrocity,Toys,1,35.84,Cash,35.84
21-12-2022,I116653,C281380,Female,20,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
12-10-2022,I116655,C321687,Female,59,Mall of Istanbul,Shoes,2,1200.34,Credit Card,2400.68
07-05-2022,I116659,C292715,Female,69,Metropol AVM,Books,1,15.15,Credit Card,15.15
14-09-2021,I116661,C105984,Female,35,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
18-01-2021,I116664,C433221,Female,42,Istinye Park,Toys,5,179.2,Cash,896.0
06-01-2022,I116667,C756034,Female,55,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
29-03-2021,I116669,C195742,Female,43,Istinye Park,Clothing,1,300.08,Cash,300.08
03-01-2021,I116672,C145626,Female,61,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
14-03-2021,I116673,C181304,Female,61,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
09-10-2021,I116679,C169187,Male,49,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
17-01-2022,I116682,C185018,Male,34,Metropol AVM,Cosmetics,2,81.32,Debit Card,162.64
19-09-2021,I116683,C760258,Female,39,Metrocity,Food & Beverage,3,15.69,Credit Card,47.07
21-08-2022,I116685,C665284,Female,48,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
06-01-2022,I116686,C187477,Female,25,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
20-01-2022,I116688,C903526,Female,43,Metropol AVM,Cosmetics,4,162.64,Cash,650.56
31-03-2022,I116689,C210189,Female,31,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
30-09-2021,I116694,C103262,Female,65,Mall of Istanbul,Cosmetics,2,81.32,Cash,162.64
26-01-2022,I116695,C254996,Female,38,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
14-10-2021,I116696,C258845,Female,46,Metropol AVM,Toys,3,107.52,Credit Card,322.56
22-05-2022,I116704,C219124,Female,69,Emaar Square Mall,Cosmetics,2,81.32,Credit Card,162.64
05-05-2022,I116708,C265655,Female,41,Zorlu Center,Clothing,2,600.16,Cash,1200.32
28-11-2021,I116711,C125700,Male,22,Istinye Park,Books,1,15.15,Credit Card,15.15
13-09-2021,I116712,C209463,Female,61,Metrocity,Food & Beverage,4,20.92,Credit Card,83.68
06-01-2021,I116716,C332359,Female,44,Kanyon,Clothing,1,300.08,Credit Card,300.08
04-10-2021,I116717,C229512,Male,21,Metrocity,Technology,4,4200.0,Cash,16800.0
23-01-2021,I116718,C318618,Female,28,Kanyon,Books,1,15.15,Debit Card,15.15
19-07-2022,I116721,C232436,Female,52,Viaport Outlet,Clothing,4,1200.32,Cash,4801.28
12-02-2021,I116723,C127289,Female,50,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
13-09-2022,I116724,C936707,Male,39,Kanyon,Clothing,4,1200.32,Cash,4801.28
28-02-2022,I116727,C162436,Female,59,Metrocity,Toys,2,71.68,Debit Card,143.36
16-01-2021,I116731,C130355,Male,38,Metrocity,Books,5,75.75,Credit Card,378.75
05-11-2021,I116732,C256591,Male,63,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
22-05-2021,I116734,C397133,Female,62,Forum Istanbul,Shoes,1,600.17,Cash,600.17
08-02-2021,I116735,C303535,Male,55,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
03-03-2021,I116736,C214977,Male,27,Istinye Park,Clothing,4,1200.32,Credit Card,4801.28
26-01-2023,I116739,C129958,Male,22,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
20-02-2023,I116740,C718384,Female,27,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
10-06-2021,I116741,C547044,Female,63,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
14-12-2021,I116743,C311116,Male,55,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
11-07-2022,I116747,C133334,Female,39,Mall of Istanbul,Technology,5,5250.0,Cash,26250.0
26-10-2021,I116748,C576741,Female,56,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
04-01-2021,I116749,C363231,Male,54,Emaar Square Mall,Clothing,2,600.16,Credit Card,1200.32
23-01-2021,I116751,C233686,Female,64,Kanyon,Clothing,1,300.08,Cash,300.08
28-09-2021,I116757,C197858,Male,44,Metrocity,Toys,4,143.36,Credit Card,573.44
26-04-2022,I116759,C249809,Female,55,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
01-02-2023,I116762,C814943,Female,29,Kanyon,Books,2,30.3,Debit Card,60.6
28-02-2022,I116763,C591021,Female,24,Viaport Outlet,Technology,3,3150.0,Credit Card,9450.0
27-02-2022,I116766,C139599,Male,24,Kanyon,Clothing,1,300.08,Credit Card,300.08
03-12-2021,I116769,C183772,Female,61,Kanyon,Shoes,4,2400.68,Debit Card,9602.72
19-05-2021,I116778,C207255,Female,69,Zorlu Center,Clothing,1,300.08,Debit Card,300.08
13-10-2022,I116784,C387237,Female,42,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
13-08-2022,I116787,C848208,Female,59,Metrocity,Food & Beverage,1,5.23,Credit Card,5.23
07-03-2021,I116788,C286456,Male,61,Kanyon,Technology,4,4200.0,Credit Card,16800.0
13-08-2022,I116789,C372844,Male,58,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
08-11-2022,I116791,C227520,Female,69,Emaar Square Mall,Cosmetics,2,81.32,Credit Card,162.64
15-05-2022,I116792,C129877,Female,57,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
26-11-2021,I116795,C191605,Female,22,Istinye Park,Shoes,1,600.17,Debit Card,600.17
06-11-2021,I116798,C241599,Female,47,Metropol AVM,Shoes,4,2400.68,Debit Card,9602.72
23-03-2022,I116801,C197604,Female,29,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
20-05-2021,I116804,C117687,Female,41,Metrocity,Cosmetics,5,203.3,Cash,1016.5
01-11-2021,I116808,C224668,Female,64,Metropol AVM,Food & Beverage,4,20.92,Credit Card,83.68
04-02-2023,I116809,C295343,Female,21,Mall of Istanbul,Toys,2,71.68,Credit Card,143.36
04-01-2021,I116810,C333057,Female,26,Forum Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
21-01-2021,I116814,C153766,Male,53,Cevahir AVM,Technology,5,5250.0,Debit Card,26250.0
16-03-2021,I116819,C784062,Female,58,Metrocity,Toys,4,143.36,Credit Card,573.44
17-02-2021,I116821,C236294,Male,32,Metropol AVM,Technology,2,2100.0,Debit Card,4200.0
23-07-2022,I116822,C239833,Male,55,Metrocity,Shoes,1,600.17,Credit Card,600.17
18-05-2022,I116823,C272786,Female,56,Kanyon,Clothing,2,600.16,Credit Card,1200.32
02-02-2022,I116827,C115736,Male,30,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
10-01-2022,I116839,C773011,Male,57,Forum Istanbul,Technology,1,1050.0,Cash,1050.0
13-07-2022,I116840,C110797,Male,47,Kanyon,Toys,5,179.2,Debit Card,896.0
14-10-2022,I116843,C281456,Male,32,Mall of Istanbul,Cosmetics,1,40.66,Cash,40.66
12-01-2021,I116846,C138432,Female,33,Kanyon,Toys,5,179.2,Cash,896.0
01-12-2021,I116847,C381871,Male,35,Metrocity,Books,1,15.15,Credit Card,15.15
30-11-2021,I116851,C334971,Female,19,Cevahir AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
26-06-2021,I116858,C292246,Male,54,Cevahir AVM,Technology,1,1050.0,Cash,1050.0
18-09-2022,I116861,C287187,Male,57,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
02-01-2022,I116862,C179806,Male,27,Mall of Istanbul,Technology,3,3150.0,Debit Card,9450.0
26-04-2021,I116866,C286033,Male,24,Zorlu Center,Toys,3,107.52,Cash,322.56
10-04-2022,I116868,C146993,Female,27,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
31-10-2022,I116871,C962413,Male,26,Zorlu Center,Clothing,1,300.08,Cash,300.08
17-10-2021,I116873,C213014,Female,62,Kanyon,Clothing,2,600.16,Cash,1200.32
28-08-2021,I116874,C488058,Female,26,Mall of Istanbul,Souvenir,2,23.46,Credit Card,46.92
11-12-2021,I116877,C337481,Female,43,Emaar Square Mall,Clothing,4,1200.32,Credit Card,4801.28
04-05-2022,I116884,C628700,Male,53,Kanyon,Cosmetics,5,203.3,Cash,1016.5
13-03-2022,I116885,C155263,Female,57,Kanyon,Shoes,4,2400.68,Cash,9602.72
18-09-2021,I116887,C173610,Female,34,Istinye Park,Cosmetics,1,40.66,Credit Card,40.66
15-02-2021,I116888,C374416,Male,26,Forum Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
25-12-2022,I116898,C115012,Female,32,Mall of Istanbul,Shoes,3,1800.51,Credit Card,5401.53
10-06-2021,I116903,C196858,Male,40,Forum Istanbul,Toys,4,143.36,Debit Card,573.44
14-09-2021,I116905,C317070,Female,46,Istinye Park,Books,3,45.45,Cash,136.35000000000002
15-08-2022,I116908,C144882,Female,23,Istinye Park,Clothing,1,300.08,Debit Card,300.08
04-02-2021,I116918,C330364,Female,50,Metrocity,Clothing,5,1500.4,Cash,7502.0
09-05-2021,I116920,C302100,Male,36,Istinye Park,Food & Beverage,2,10.46,Credit Card,20.92
20-08-2022,I116924,C266168,Female,48,Cevahir AVM,Shoes,4,2400.68,Cash,9602.72
27-08-2021,I116928,C173940,Male,38,Kanyon,Shoes,3,1800.51,Cash,5401.53
11-01-2022,I116931,C248583,Female,38,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
09-01-2023,I116933,C239923,Female,53,Viaport Outlet,Clothing,2,600.16,Debit Card,1200.32
19-09-2022,I116934,C234410,Female,68,Istinye Park,Cosmetics,4,162.64,Cash,650.56
15-09-2022,I116937,C276518,Female,39,Viaport Outlet,Cosmetics,3,121.98,Credit Card,365.94
31-08-2021,I116941,C334897,Female,36,Kanyon,Food & Beverage,3,15.69,Cash,47.07
28-07-2022,I116946,C787810,Male,29,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
07-08-2022,I116947,C473579,Male,24,Kanyon,Toys,2,71.68,Cash,143.36
28-01-2023,I116954,C136894,Male,62,Viaport Outlet,Shoes,2,1200.34,Debit Card,2400.68
21-08-2022,I116955,C561023,Female,48,Zorlu Center,Food & Beverage,4,20.92,Cash,83.68
14-08-2022,I116956,C742299,Female,49,Zorlu Center,Shoes,4,2400.68,Credit Card,9602.72
11-05-2022,I116959,C307714,Female,25,Metropol AVM,Cosmetics,4,162.64,Cash,650.56
17-07-2021,I116961,C947696,Female,29,Metropol AVM,Toys,2,71.68,Cash,143.36
02-03-2023,I116965,C154696,Female,43,Kanyon,Cosmetics,2,81.32,Credit Card,162.64
07-03-2023,I116967,C779456,Male,52,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
23-06-2022,I116969,C157048,Female,39,Cevahir AVM,Toys,2,71.68,Cash,143.36
30-06-2022,I116991,C270148,Male,47,Zorlu Center,Books,3,45.45,Debit Card,136.35000000000002
18-10-2022,I116997,C126221,Male,21,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
11-10-2021,I116998,C120675,Male,37,Metrocity,Food & Beverage,2,10.46,Credit Card,20.92
11-01-2022,I117001,C338417,Female,64,Mall of Istanbul,Souvenir,2,23.46,Cash,46.92
14-10-2021,I117010,C269611,Female,45,Mall of Istanbul,Souvenir,1,11.73,Debit Card,11.73
23-01-2023,I117016,C986197,Male,40,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
12-12-2022,I117017,C214600,Male,60,Istinye Park,Cosmetics,2,81.32,Debit Card,162.64
28-10-2021,I117018,C213502,Male,50,Mall of Istanbul,Shoes,3,1800.51,Cash,5401.53
31-03-2022,I117020,C241352,Female,31,Cevahir AVM,Souvenir,4,46.92,Cash,187.68
29-01-2021,I117021,C118415,Female,40,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
10-06-2022,I117026,C348818,Female,53,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
09-02-2022,I117027,C455171,Female,62,Metrocity,Clothing,2,600.16,Cash,1200.32
22-04-2021,I117028,C104172,Female,33,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
13-04-2021,I117030,C269773,Female,59,Metrocity,Toys,4,143.36,Cash,573.44
19-04-2022,I117033,C248189,Female,47,Metrocity,Clothing,2,600.16,Credit Card,1200.32
16-04-2022,I117037,C952167,Male,43,Cevahir AVM,Clothing,5,1500.4,Debit Card,7502.0
29-10-2022,I117039,C247368,Male,63,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
22-09-2021,I117040,C785444,Female,18,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
29-05-2022,I117041,C239263,Male,38,Viaport Outlet,Clothing,5,1500.4,Credit Card,7502.0
