invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
15-09-2021,I340095,C790653,Female,34,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
25-02-2021,I340101,C391502,Female,69,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
31-10-2021,I340102,C305799,Male,63,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
22-01-2021,I340108,C171004,Female,35,Forum Istanbul,Technology,5,5250.0,Cash,26250.0
23-08-2022,I340110,C229229,Male,24,Kanyon,Toys,2,71.68,Cash,143.36
01-04-2022,I340111,C222159,Female,62,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
03-07-2022,I340112,C266110,Female,45,Istinye Park,Cosmetics,2,81.32,Credit Card,162.64
07-05-2022,I340113,C526046,Female,40,Mall of Istanbul,Books,4,60.6,Debit Card,242.4
10-10-2021,I340120,C292933,Male,66,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
20-04-2022,I340126,C214249,Female,55,Metrocity,Toys,1,35.84,Cash,35.84
12-08-2021,I340128,C183636,Female,55,Mall of Istanbul,Technology,1,1050.0,Cash,1050.0
07-08-2021,I340133,C117765,Female,52,Istinye Park,Technology,5,5250.0,Credit Card,26250.0
26-10-2022,I340139,C871367,Female,56,Istinye Park,Cosmetics,1,40.66,Cash,40.66
05-03-2022,I340142,C236345,Female,57,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
23-03-2022,I340149,C111496,Female,54,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
28-03-2021,I340153,C120083,Male,63,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
02-03-2021,I340160,C122325,Female,65,Metropol AVM,Toys,4,143.36,Cash,573.44
21-12-2021,I340161,C218673,Male,31,Viaport Outlet,Clothing,5,1500.4,Debit Card,7502.0
07-11-2022,I340165,C262619,Female,18,Metrocity,Food & Beverage,4,20.92,Cash,83.68
24-02-2021,I340166,C151577,Male,28,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
08-04-2021,I340173,C334325,Female,50,Zorlu Center,Clothing,3,900.24,Debit Card,2700.7200000000003
03-12-2021,I340176,C117624,Female,62,Istinye Park,Shoes,4,2400.68,Cash,9602.72
28-02-2021,I340177,C139629,Male,43,Mall of Istanbul,Shoes,2,1200.34,Credit Card,2400.68
11-01-2023,I340178,C220321,Female,26,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
09-09-2021,I340182,C122614,Female,55,Emaar Square Mall,Toys,4,143.36,Debit Card,573.44
30-03-2022,I340183,C174082,Female,30,Metrocity,Cosmetics,1,40.66,Credit Card,40.66
29-09-2022,I340184,C179095,Female,44,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
05-11-2021,I340186,C188079,Male,48,Kanyon,Shoes,5,3000.85,Cash,15004.25
10-02-2021,I340187,C117875,Male,25,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
21-01-2023,I340188,C119101,Male,29,Cevahir AVM,Cosmetics,1,40.66,Credit Card,40.66
19-10-2021,I340197,C324834,Male,55,Forum Istanbul,Clothing,2,600.16,Debit Card,1200.32
19-01-2023,I340198,C654654,Male,43,Forum Istanbul,Clothing,2,600.16,Credit Card,1200.32
15-04-2021,I340202,C112963,Male,19,Forum Istanbul,Food & Beverage,5,26.15,Cash,130.75
27-11-2021,I340204,C226691,Female,53,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
25-01-2023,I340206,C340004,Female,32,Kanyon,Toys,3,107.52,Cash,322.56
27-02-2023,I340210,C103910,Male,35,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
18-01-2023,I340215,C168071,Female,38,Cevahir AVM,Food & Beverage,1,5.23,Credit Card,5.23
16-11-2022,I340216,C246504,Male,35,Kanyon,Shoes,2,1200.34,Credit Card,2400.68
06-05-2021,I340217,C131223,Male,29,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
01-12-2021,I340233,C907468,Female,32,Istinye Park,Clothing,1,300.08,Credit Card,300.08
27-09-2022,I340234,C500349,Male,64,Emaar Square Mall,Cosmetics,3,121.98,Cash,365.94
31-12-2021,I340237,C807644,Male,63,Metrocity,Clothing,2,600.16,Cash,1200.32
15-02-2021,I340241,C192983,Female,30,Metrocity,Cosmetics,5,203.3,Debit Card,1016.5
12-05-2022,I340242,C238275,Male,66,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
23-09-2022,I340247,C307175,Male,56,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
29-06-2021,I340250,C258687,Female,57,Kanyon,Cosmetics,3,121.98,Cash,365.94
10-03-2021,I340252,C162816,Female,62,Mall of Istanbul,Toys,3,107.52,Credit Card,322.56
11-12-2022,I340253,C122528,Male,59,Zorlu Center,Toys,2,71.68,Cash,143.36
24-03-2022,I340256,C178584,Male,39,Zorlu Center,Books,2,30.3,Credit Card,60.6
19-03-2022,I340258,C190787,Female,27,Forum Istanbul,Cosmetics,2,81.32,Cash,162.64
26-12-2021,I340261,C317754,Male,37,Metrocity,Toys,4,143.36,Debit Card,573.44
06-10-2021,I340264,C132067,Male,41,Kanyon,Clothing,2,600.16,Debit Card,1200.32
02-02-2023,I340267,C282074,Male,26,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
14-12-2021,I340270,C306907,Male,63,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
14-06-2021,I340272,C141613,Female,62,Istinye Park,Technology,3,3150.0,Debit Card,9450.0
19-02-2023,I340284,C183730,Male,43,Cevahir AVM,Toys,2,71.68,Debit Card,143.36
12-01-2022,I340322,C174541,Female,38,Viaport Outlet,Cosmetics,2,81.32,Cash,162.64
22-01-2022,I340326,C143671,Female,42,Metrocity,Shoes,2,1200.34,Cash,2400.68
18-04-2021,I340328,C678208,Female,43,Istinye Park,Toys,3,107.52,Debit Card,322.56
04-03-2023,I340342,C295466,Male,55,Metrocity,Food & Beverage,1,5.23,Cash,5.23
07-01-2021,I340362,C656040,Female,24,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
21-01-2023,I340389,C251682,Female,21,Mall of Istanbul,Souvenir,1,11.73,Credit Card,11.73
08-04-2022,I340398,C559928,Female,46,Viaport Outlet,Clothing,2,600.16,Cash,1200.32
05-03-2023,I340411,C102342,Male,30,Kanyon,Clothing,2,600.16,Credit Card,1200.32
14-08-2021,I340421,C503986,Female,45,Viaport Outlet,Shoes,5,3000.85,Cash,15004.25
21-06-2021,I340504,C408757,Male,39,Forum Istanbul,Shoes,2,1200.34,Credit Card,2400.68
04-07-2021,I340573,C165240,Female,37,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
30-01-2021,I340644,C766288,Male,25,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
14-06-2022,I340662,C191237,Female,69,Kanyon,Cosmetics,5,203.3,Cash,1016.5
22-02-2023,I340670,C308596,Male,39,Viaport Outlet,Food & Beverage,5,26.15,Credit Card,130.75
16-03-2022,I340678,C229995,Female,61,Mall of Istanbul,Cosmetics,3,121.98,Debit Card,365.94
07-10-2021,I340683,C277405,Female,50,Zorlu Center,Clothing,3,900.24,Credit Card,2700.7200000000003
16-06-2022,I340740,C236544,Female,52,Mall of Istanbul,Shoes,4,2400.68,Credit Card,9602.72
16-12-2022,I340753,C411102,Male,46,Metrocity,Shoes,1,600.17,Credit Card,600.17
31-10-2022,I340757,C241256,Male,41,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
13-01-2023,I340775,C958404,Female,46,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
13-02-2022,I340791,C397032,Male,21,Metrocity,Toys,3,107.52,Debit Card,322.56
02-11-2021,I340806,C279689,Female,47,Metrocity,Clothing,2,600.16,Debit Card,1200.32
15-08-2022,I340818,C885430,Female,44,Metropol AVM,Toys,5,179.2,Credit Card,896.0
22-10-2021,I340868,C246227,Male,18,Metrocity,Food & Beverage,2,10.46,Cash,20.92
29-03-2021,I340888,C695245,Female,26,Zorlu Center,Toys,4,143.36,Cash,573.44
15-02-2023,I340908,C200291,Female,32,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
09-09-2022,I340931,C260318,Female,18,Istinye Park,Cosmetics,2,81.32,Credit Card,162.64
25-02-2022,I340939,C272397,Male,62,Kanyon,Toys,4,143.36,Cash,573.44
17-10-2022,I340955,C328348,Male,30,Forum Istanbul,Cosmetics,3,121.98,Cash,365.94
13-03-2022,I340972,C226056,Female,52,Metrocity,Shoes,4,2400.68,Cash,9602.72
05-04-2021,I340983,C847784,Female,28,Istinye Park,Clothing,5,1500.4,Debit Card,7502.0
25-11-2021,I341033,C132312,Female,38,Metropol AVM,Cosmetics,1,40.66,Debit Card,40.66
26-02-2022,I341040,C270716,Female,67,Kanyon,Clothing,1,300.08,Debit Card,300.08
30-08-2022,I341064,C871891,Male,24,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
18-10-2022,I341162,C202164,Male,43,Kanyon,Souvenir,4,46.92,Cash,187.68
03-05-2022,I341163,C227082,Female,48,Viaport Outlet,Shoes,2,1200.34,Credit Card,2400.68
01-12-2022,I341265,C367407,Female,28,Metrocity,Food & Beverage,2,10.46,Debit Card,20.92
11-03-2021,I341268,C103423,Female,23,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
07-08-2021,I341299,C236904,Male,50,Forum Istanbul,Cosmetics,4,162.64,Credit Card,650.56
25-01-2023,I341366,C528726,Male,30,Kanyon,Shoes,2,1200.34,Cash,2400.68
14-06-2021,I341397,C715360,Female,21,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
26-01-2023,I341416,C327875,Male,22,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
04-06-2021,I341431,C189536,Female,45,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
11-04-2021,I341437,C138609,Female,39,Viaport Outlet,Clothing,5,1500.4,Debit Card,7502.0
02-12-2021,I341439,C965131,Female,63,Istinye Park,Clothing,5,1500.4,Cash,7502.0
17-04-2022,I341447,C212503,Male,52,Mall of Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
15-10-2021,I341458,C426302,Female,67,Metropol AVM,Food & Beverage,3,15.69,Cash,47.07
21-03-2021,I341463,C868274,Male,38,Forum Istanbul,Clothing,1,300.08,Cash,300.08
13-03-2022,I341518,C603476,Female,37,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
01-01-2022,I341543,C754279,Female,53,Metrocity,Clothing,5,1500.4,Cash,7502.0
09-08-2021,I341570,C711259,Male,65,Kanyon,Souvenir,2,23.46,Credit Card,46.92
28-02-2022,I341577,C333939,Female,26,Zorlu Center,Shoes,4,2400.68,Credit Card,9602.72
28-07-2021,I341590,C191624,Male,53,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
04-03-2021,I341591,C497239,Female,46,Mall of Istanbul,Toys,3,107.52,Credit Card,322.56
04-04-2022,I341597,C196190,Male,65,Metropol AVM,Food & Beverage,3,15.69,Debit Card,47.07
01-09-2021,I341630,C718439,Female,36,Kanyon,Food & Beverage,5,26.15,Credit Card,130.75
12-11-2022,I341685,C240698,Female,25,Mall of Istanbul,Books,1,15.15,Cash,15.15
08-04-2021,I341724,C134967,Male,42,Zorlu Center,Clothing,2,600.16,Cash,1200.32
03-05-2021,I341743,C264400,Male,58,Mall of Istanbul,Technology,3,3150.0,Debit Card,9450.0
05-05-2021,I341794,C184932,Female,63,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
26-02-2022,I341799,C180932,Female,21,Mall of Istanbul,Books,4,60.6,Cash,242.4
10-04-2022,I341800,C132054,Female,22,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
22-08-2021,I341827,C335594,Female,34,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
18-07-2022,I341864,C140975,Male,34,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
05-02-2022,I341879,C245224,Male,31,Cevahir AVM,Food & Beverage,5,26.15,Credit Card,130.75
27-03-2022,I341924,C150328,Female,63,Cevahir AVM,Food & Beverage,1,5.23,Credit Card,5.23
06-10-2022,I341944,C304487,Female,28,Metrocity,Clothing,4,1200.32,Cash,4801.28
03-01-2021,I341952,C138967,Female,44,Emaar Square Mall,Clothing,2,600.16,Credit Card,1200.32
01-03-2021,I341954,C211177,Female,22,Kanyon,Souvenir,3,35.19,Debit Card,105.57
28-02-2021,I342003,C175737,Female,51,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
07-09-2021,I342011,C128054,Female,46,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
26-07-2021,I342053,C327153,Female,55,Mall of Istanbul,Toys,5,179.2,Cash,896.0
02-01-2022,I342060,C563409,Male,29,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
10-01-2023,I342066,C156183,Male,27,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
28-07-2021,I342073,C753520,Male,34,Metrocity,Cosmetics,1,40.66,Cash,40.66
15-09-2022,I342085,C318188,Female,27,Istinye Park,Cosmetics,4,162.64,Debit Card,650.56
25-09-2022,I342108,C753810,Male,33,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
05-09-2021,I342150,C651631,Male,44,Kanyon,Shoes,2,1200.34,Cash,2400.68
15-02-2023,I342155,C139878,Male,33,Metropol AVM,Clothing,1,300.08,Debit Card,300.08
10-10-2021,I342177,C129117,Female,26,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
23-01-2021,I342251,C262068,Female,21,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
23-01-2021,I342255,C170620,Female,32,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
12-01-2022,I342348,C795712,Male,28,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
23-08-2021,I342366,C289746,Male,28,Forum Istanbul,Food & Beverage,2,10.46,Credit Card,20.92
10-11-2022,I342379,C136402,Female,18,Istinye Park,Toys,4,143.36,Debit Card,573.44
17-01-2021,I342404,C270381,Female,67,Metrocity,Toys,2,71.68,Cash,143.36
14-09-2021,I342415,C324936,Male,57,Emaar Square Mall,Cosmetics,4,162.64,Cash,650.56
23-09-2021,I342455,C254037,Male,45,Istinye Park,Books,1,15.15,Credit Card,15.15
26-09-2021,I342476,C242936,Male,34,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
04-05-2022,I342536,C133484,Male,26,Emaar Square Mall,Food & Beverage,1,5.23,Credit Card,5.23
08-08-2022,I342543,C217416,Male,49,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
14-01-2021,I342586,C215889,Male,30,Kanyon,Cosmetics,1,40.66,Cash,40.66
25-08-2022,I342589,C196721,Female,24,Forum Istanbul,Shoes,2,1200.34,Cash,2400.68
08-07-2021,I342631,C271914,Male,47,Viaport Outlet,Toys,1,35.84,Cash,35.84
27-10-2021,I342680,C859876,Male,48,Viaport Outlet,Clothing,3,900.24,Credit Card,2700.7200000000003
04-06-2021,I342725,C676729,Female,50,Metropol AVM,Clothing,1,300.08,Cash,300.08
18-01-2023,I342740,C285875,Female,55,Kanyon,Cosmetics,3,121.98,Debit Card,365.94
23-11-2022,I342744,C599308,Female,61,Kanyon,Souvenir,2,23.46,Cash,46.92
19-12-2021,I342781,C325063,Female,58,Mall of Istanbul,Shoes,2,1200.34,Debit Card,2400.68
09-01-2022,I342786,C325364,Female,38,Metrocity,Clothing,3,900.24,Debit Card,2700.7200000000003
04-11-2021,I342816,C238961,Female,19,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
16-02-2022,I342848,C330910,Female,62,Zorlu Center,Clothing,4,1200.32,Debit Card,4801.28
24-08-2021,I342850,C209529,Female,25,Metropol AVM,Clothing,2,600.16,Cash,1200.32
15-01-2023,I342969,C911381,Female,52,Emaar Square Mall,Books,1,15.15,Cash,15.15
07-11-2022,I343004,C280110,Male,51,Metrocity,Cosmetics,1,40.66,Cash,40.66
05-12-2022,I343026,C314237,Male,62,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
06-01-2021,I343063,C858918,Female,18,Kanyon,Souvenir,2,23.46,Cash,46.92
27-08-2021,I343064,C103388,Female,32,Kanyon,Souvenir,4,46.92,Cash,187.68
07-01-2021,I343072,C725042,Male,19,Kanyon,Clothing,5,1500.4,Cash,7502.0
07-04-2022,I343083,C720287,Male,39,Forum Istanbul,Technology,2,2100.0,Cash,4200.0
01-10-2022,I343096,C183394,Male,25,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
11-08-2021,I343140,C268021,Female,42,Viaport Outlet,Shoes,4,2400.68,Cash,9602.72
22-04-2021,I343164,C799518,Female,54,Kanyon,Cosmetics,1,40.66,Cash,40.66
25-10-2021,I343173,C191943,Female,58,Mall of Istanbul,Souvenir,1,11.73,Debit Card,11.73
30-11-2022,I343187,C217376,Female,45,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
27-01-2021,I343188,C111238,Female,49,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
11-03-2021,I343225,C316308,Female,25,Forum Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
16-09-2022,I343253,C155678,Female,65,Mall of Istanbul,Souvenir,2,23.46,Credit Card,46.92
19-01-2023,I343264,C634529,Female,60,Zorlu Center,Food & Beverage,1,5.23,Cash,5.23
31-01-2023,I343281,C165521,Female,68,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
09-03-2021,I343329,C273076,Female,56,Mall of Istanbul,Cosmetics,5,203.3,Debit Card,1016.5
03-09-2021,I343332,C140432,Female,48,Mall of Istanbul,Cosmetics,2,81.32,Credit Card,162.64
06-06-2021,I343371,C338326,Female,60,Metrocity,Technology,5,5250.0,Cash,26250.0
03-03-2022,I343384,C210935,Female,60,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
28-11-2022,I343417,C196876,Male,63,Kanyon,Food & Beverage,1,5.23,Cash,5.23
28-03-2021,I343424,C172582,Female,57,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
02-11-2021,I343426,C331829,Male,67,Cevahir AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
01-11-2021,I343459,C313363,Male,22,Kanyon,Clothing,5,1500.4,Cash,7502.0
18-12-2022,I343472,C321109,Female,64,Metropol AVM,Food & Beverage,5,26.15,Cash,130.75
21-05-2021,I343477,C141283,Female,61,Emaar Square Mall,Souvenir,1,11.73,Credit Card,11.73
11-11-2022,I343481,C337234,Male,30,Metropol AVM,Food & Beverage,1,5.23,Credit Card,5.23
17-06-2021,I343501,C142898,Female,32,Metrocity,Shoes,1,600.17,Cash,600.17
04-06-2022,I343519,C118239,Female,22,Istinye Park,Food & Beverage,3,15.69,Cash,47.07
21-06-2021,I343538,C328860,Female,24,Istinye Park,Food & Beverage,4,20.92,Credit Card,83.68
18-06-2022,I343579,C309775,Female,21,Metropol AVM,Technology,1,1050.0,Cash,1050.0
16-09-2022,I343580,C346544,Female,37,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
19-06-2021,I343627,C564992,Female,65,Metropol AVM,Clothing,1,300.08,Cash,300.08
17-11-2021,I343669,C616407,Female,33,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
31-05-2022,I343719,C948056,Female,64,Metrocity,Clothing,5,1500.4,Cash,7502.0
20-07-2021,I343745,C268327,Male,21,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
29-12-2022,I343796,C171921,Female,36,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
18-03-2022,I343802,C129929,Male,34,Emaar Square Mall,Technology,5,5250.0,Debit Card,26250.0
04-08-2021,I343856,C567730,Female,45,Kanyon,Clothing,1,300.08,Credit Card,300.08
18-01-2021,I343867,C539272,Female,53,Kanyon,Souvenir,2,23.46,Debit Card,46.92
11-08-2022,I343872,C520472,Male,66,Metrocity,Shoes,1,600.17,Credit Card,600.17
22-12-2022,I343895,C199417,Male,41,Forum Istanbul,Clothing,5,1500.4,Cash,7502.0
20-05-2021,I343900,C330231,Male,24,Kanyon,Clothing,2,600.16,Cash,1200.32
28-05-2022,I343920,C307381,Female,52,Metrocity,Cosmetics,3,121.98,Cash,365.94
21-05-2021,I343924,C198216,Female,55,Metropol AVM,Books,4,60.6,Cash,242.4
20-08-2021,I343961,C258901,Male,36,Forum Istanbul,Cosmetics,1,40.66,Debit Card,40.66
31-05-2021,I343974,C199517,Female,30,Metrocity,Shoes,2,1200.34,Cash,2400.68
04-04-2022,I344049,C169850,Female,56,Kanyon,Technology,4,4200.0,Cash,16800.0
24-01-2022,I344098,C889478,Male,44,Zorlu Center,Food & Beverage,2,10.46,Cash,20.92
19-09-2022,I344103,C126296,Female,57,Emaar Square Mall,Clothing,2,600.16,Debit Card,1200.32
25-02-2021,I344119,C282897,Female,69,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
27-04-2021,I344244,C929844,Female,39,Metropol AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
13-03-2021,I344250,C239927,Female,67,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
11-06-2021,I344307,C251057,Female,51,Viaport Outlet,Clothing,3,900.24,Credit Card,2700.7200000000003
09-01-2023,I344351,C726171,Male,27,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
08-07-2021,I344380,C330462,Female,36,Kanyon,Toys,4,143.36,Cash,573.44
19-01-2023,I344390,C152796,Female,40,Kanyon,Clothing,5,1500.4,Cash,7502.0
30-06-2021,I344433,C190462,Male,38,Kanyon,Technology,1,1050.0,Debit Card,1050.0
01-07-2022,I344455,C104532,Male,33,Viaport Outlet,Food & Beverage,3,15.69,Cash,47.07
16-04-2022,I344464,C241473,Male,24,Metropol AVM,Toys,5,179.2,Debit Card,896.0
14-06-2021,I344471,C322851,Female,36,Metropol AVM,Clothing,1,300.08,Cash,300.08
29-11-2021,I344500,C168507,Male,20,Mall of Istanbul,Toys,4,143.36,Cash,573.44
10-10-2021,I344508,C227814,Male,50,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
17-04-2022,I344550,C281162,Female,35,Kanyon,Clothing,2,600.16,Credit Card,1200.32
19-07-2021,I344589,C235819,Female,65,Kanyon,Technology,3,3150.0,Debit Card,9450.0
25-11-2021,I344624,C166474,Female,54,Metrocity,Food & Beverage,2,10.46,Debit Card,20.92
14-11-2021,I344635,C225591,Female,18,Kanyon,Cosmetics,3,121.98,Cash,365.94
25-08-2022,I344657,C230134,Female,30,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
29-10-2022,I344679,C259291,Female,51,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
19-01-2022,I344717,C299940,Female,52,Metrocity,Clothing,4,1200.32,Cash,4801.28
24-12-2022,I344727,C905710,Male,64,Forum Istanbul,Technology,1,1050.0,Debit Card,1050.0
06-07-2021,I344728,C112717,Male,35,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
13-01-2023,I344739,C199118,Female,36,Kanyon,Books,5,75.75,Credit Card,378.75
03-05-2022,I344786,C130507,Male,32,Istinye Park,Clothing,5,1500.4,Cash,7502.0
18-09-2022,I344794,C817695,Male,31,Kanyon,Clothing,1,300.08,Debit Card,300.08
14-04-2022,I344818,C159883,Male,26,Mall of Istanbul,Shoes,1,600.17,Cash,600.17
14-04-2022,I344827,C419469,Female,31,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
21-09-2022,I344830,C906385,Male,66,Zorlu Center,Toys,1,35.84,Cash,35.84
10-01-2022,I344841,C305576,Female,66,Mall of Istanbul,Books,1,15.15,Credit Card,15.15
26-01-2022,I344847,C503653,Female,22,Metrocity,Cosmetics,4,162.64,Cash,650.56
10-01-2022,I344891,C105583,Female,23,Viaport Outlet,Food & Beverage,3,15.69,Cash,47.07
12-06-2022,I344928,C713186,Female,56,Cevahir AVM,Clothing,2,600.16,Credit Card,1200.32
23-01-2021,I344946,C952858,Female,50,Istinye Park,Clothing,4,1200.32,Cash,4801.28
27-09-2022,I344947,C296350,Female,53,Kanyon,Books,2,30.3,Cash,60.6
20-01-2021,I344948,C123144,Female,21,Istinye Park,Cosmetics,2,81.32,Credit Card,162.64
30-07-2022,I344975,C758343,Male,61,Kanyon,Food & Beverage,1,5.23,Debit Card,5.23
09-05-2022,I345016,C236326,Female,37,Istinye Park,Books,2,30.3,Cash,60.6
08-11-2022,I345061,C259607,Female,22,Kanyon,Toys,5,179.2,Cash,896.0
06-07-2022,I345082,C251191,Female,65,Zorlu Center,Shoes,4,2400.68,Credit Card,9602.72
06-02-2022,I345093,C135624,Male,51,Metrocity,Shoes,4,2400.68,Cash,9602.72
08-02-2023,I345099,C395206,Male,49,Mall of Istanbul,Food & Beverage,1,5.23,Debit Card,5.23
20-11-2021,I345144,C324013,Male,58,Metropol AVM,Cosmetics,2,81.32,Cash,162.64
08-03-2023,I345170,C108141,Female,20,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
06-02-2021,I345185,C255215,Female,28,Zorlu Center,Clothing,1,300.08,Debit Card,300.08
27-05-2022,I345241,C582405,Female,65,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
24-03-2022,I345277,C450937,Male,53,Metropol AVM,Cosmetics,5,203.3,Credit Card,1016.5
17-02-2021,I345354,C101803,Male,33,Emaar Square Mall,Food & Beverage,1,5.23,Cash,5.23
28-01-2021,I345386,C159897,Female,42,Kanyon,Cosmetics,1,40.66,Debit Card,40.66
01-09-2021,I345458,C831633,Female,18,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
30-05-2021,I345490,C773125,Female,43,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
19-09-2021,I345571,C250367,Male,45,Metrocity,Clothing,1,300.08,Debit Card,300.08
13-08-2021,I345610,C270829,Female,40,Kanyon,Shoes,2,1200.34,Cash,2400.68
26-01-2021,I345626,C268345,Female,55,Cevahir AVM,Cosmetics,1,40.66,Credit Card,40.66
25-04-2022,I345681,C381103,Male,33,Istinye Park,Food & Beverage,2,10.46,Cash,20.92
25-05-2021,I345687,C249307,Male,36,Kanyon,Toys,2,71.68,Cash,143.36
15-06-2022,I345709,C814670,Female,55,Kanyon,Books,2,30.3,Cash,60.6
18-07-2022,I345856,C100691,Female,51,Kanyon,Shoes,1,600.17,Credit Card,600.17
11-03-2021,I345888,C319610,Female,29,Kanyon,Shoes,4,2400.68,Cash,9602.72
25-10-2022,I345895,C537819,Female,36,Istinye Park,Clothing,2,600.16,Cash,1200.32
05-05-2021,I345916,C165519,Female,62,Metrocity,Clothing,2,600.16,Credit Card,1200.32
21-03-2022,I345989,C256426,Female,42,Emaar Square Mall,Cosmetics,2,81.32,Credit Card,162.64
16-09-2021,I346009,C128924,Female,53,Mall of Istanbul,Technology,5,5250.0,Cash,26250.0
11-05-2022,I346029,C309576,Male,68,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
09-06-2022,I346043,C696579,Male,52,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
17-05-2022,I346102,C217140,Female,59,Kanyon,Food & Beverage,2,10.46,Debit Card,20.92
10-06-2022,I346190,C197542,Female,18,Metrocity,Cosmetics,3,121.98,Debit Card,365.94
01-12-2021,I346226,C240085,Female,59,Kanyon,Clothing,2,600.16,Cash,1200.32
10-02-2022,I346234,C174385,Male,42,Kanyon,Food & Beverage,4,20.92,Cash,83.68
13-08-2021,I346261,C143585,Female,36,Kanyon,Food & Beverage,1,5.23,Cash,5.23
01-04-2021,I346272,C325156,Female,65,Istinye Park,Books,1,15.15,Cash,15.15
29-08-2021,I346321,C211400,Female,42,Forum Istanbul,Cosmetics,2,81.32,Cash,162.64
